block_id,drug_row,drug_col,conc_r,conc_C,response,conc_r_unit,conc_c_unit,cell
1,BMS-754807,LY3009120,100,30,34.9176336642219,nM,nM,HEK293
1,BMS-754807,LY3009120,100,100,40.0207377136671,nM,nM,HEK293
1,BMS-754807,LY3009120,100,300,43.8938107073695,nM,nM,HEK293
1,BMS-754807,LY3009120,100,1000,51.2800963693753,nM,nM,HEK293
1,BMS-754807,LY3009120,100,3000,54.6550576132315,nM,nM,HEK293
1,BMS-754807,LY3009120,100,10000,63.516363987537,nM,nM,HEK293
1,BMS-754807,LY3009120,300,0,25.1027990830678,nM,nM,HEK293
1,BMS-754807,LY3009120,300,10,41.8007248034238,nM,nM,HEK293
1,BMS-754807,LY3009120,300,30,33.3551892570511,nM,nM,HEK293
1,BMS-754807,LY3009120,300,100,41.9979363941792,nM,nM,HEK293
1,BMS-754807,LY3009120,300,300,47.0918914523007,nM,nM,HEK293
1,BMS-754807,LY3009120,300,1000,51.7639763549402,nM,nM,HEK293
1,BMS-754807,LY3009120,300,3000,63.3984436549204,nM,nM,HEK293
1,BMS-754807,LY3009120,300,10000,73.0323315187834,nM,nM,HEK293
1,BMS-754807,LY3009120,1000,0,49.2378381950057,nM,nM,HEK293
1,BMS-754807,LY3009120,1000,10,51.0188418393539,nM,nM,HEK293
1,BMS-754807,LY3009120,1000,30,54.3378925806763,nM,nM,HEK293
1,BMS-754807,LY3009120,1000,100,53.9556680542637,nM,nM,HEK293
1,BMS-754807,LY3009120,1000,300,58.2750085136447,nM,nM,HEK293
1,BMS-754807,LY3009120,1000,1000,68.5157794686469,nM,nM,HEK293
1,BMS-754807,LY3009120,1000,3000,72.2688990205497,nM,nM,HEK293
1,BMS-754807,LY3009120,1000,10000,80.4054019710994,nM,nM,HEK293
1,BMS-754807,LY3009120,3000,0,61.4588574942946,nM,nM,HEK293
1,BMS-754807,LY3009120,3000,10,64.0195585103409,nM,nM,HEK293
1,BMS-754807,LY3009120,3000,30,64.9293748697539,nM,nM,HEK293
1,BMS-754807,LY3009120,3000,100,69.8616977478233,nM,nM,HEK293
1,BMS-754807,LY3009120,3000,300,71.5837412258632,nM,nM,HEK293
1,BMS-754807,LY3009120,3000,1000,73.5121452859822,nM,nM,HEK293
1,BMS-754807,LY3009120,3000,3000,78.8327920180134,nM,nM,HEK293
1,BMS-754807,LY3009120,3000,10000,82.4995044296366,nM,nM,HEK293
1,BMS-754807,LY3009120,10000,0,76.7295405681524,nM,nM,HEK293
1,BMS-754807,LY3009120,10000,10,77.5427842413707,nM,nM,HEK293
1,BMS-754807,LY3009120,10000,30,76.8962555211621,nM,nM,HEK293
1,BMS-754807,LY3009120,10000,100,79.0726989016128,nM,nM,HEK293
1,BMS-754807,LY3009120,10000,300,80.5253554128991,nM,nM,HEK293
1,BMS-754807,LY3009120,10000,1000,83.246672054406,nM,nM,HEK293
1,BMS-754807,LY3009120,10000,3000,81.7442043681351,nM,nM,HEK293
1,BMS-754807,LY3009120,10000,10000,82.4995044296366,nM,nM,HEK293
2,BMS-754807,Trametinib,0,0,0,nM,nM,HEK293
2,BMS-754807,Trametinib,0,0.3,19.8746588188652,nM,nM,HEK293
2,BMS-754807,Trametinib,0,0.9,8.34083042344579,nM,nM,HEK293
2,BMS-754807,Trametinib,0,3,21.8447416172367,nM,nM,HEK293
2,BMS-754807,Trametinib,0,9,12.3613038329191,nM,nM,HEK293
2,BMS-754807,Trametinib,0,30,7.94640724193491,nM,nM,HEK293
2,BMS-754807,Trametinib,0,90,13.7163711034192,nM,nM,HEK293
2,BMS-754807,Trametinib,0,300,9.4326100547415,nM,nM,HEK293
2,BMS-754807,Trametinib,10,0,20.4408797263435,nM,nM,HEK293
2,BMS-754807,Trametinib,10,0.3,26.5269920657914,nM,nM,HEK293
2,BMS-754807,Trametinib,10,0.9,30.7944882410048,nM,nM,HEK293
2,BMS-754807,Trametinib,10,3,28.0325094158369,nM,nM,HEK293
2,BMS-754807,Trametinib,10,9,27.4113945604164,nM,nM,HEK293
2,BMS-754807,Trametinib,10,30,22.6041078971043,nM,nM,HEK293
2,BMS-754807,Trametinib,10,90,31.8374732519073,nM,nM,HEK293
2,BMS-754807,Trametinib,10,300,36.9253289824797,nM,nM,HEK293
2,BMS-754807,Trametinib,30,0,20.0922015014511,nM,nM,HEK293
2,BMS-754807,Trametinib,30,0.3,32.379296849189,nM,nM,HEK293
2,BMS-754807,Trametinib,30,0.9,29.1385208114139,nM,nM,HEK293
2,BMS-754807,Trametinib,30,3,36.2635519433982,nM,nM,HEK293
2,BMS-754807,Trametinib,30,9,30.6907996726694,nM,nM,HEK293
2,BMS-754807,Trametinib,30,30,25.6812186456443,nM,nM,HEK293
2,BMS-754807,Trametinib,30,90,29.5105797919113,nM,nM,HEK293
2,BMS-754807,Trametinib,30,300,37.4153082955937,nM,nM,HEK293
2,BMS-754807,Trametinib,100,0,35.876244644028,nM,nM,HEK293
2,BMS-754807,Trametinib,100,0.3,41.2009575944252,nM,nM,HEK293
2,BMS-754807,Trametinib,100,0.9,46.7137331442542,nM,nM,HEK293
2,BMS-754807,Trametinib,100,3,40.8878587802361,nM,nM,HEK293
2,BMS-754807,Trametinib,100,9,45.4826855339199,nM,nM,HEK293
2,BMS-754807,Trametinib,100,30,39.8560558698403,nM,nM,HEK293
2,BMS-754807,Trametinib,100,90,41.2345038959455,nM,nM,HEK293
2,BMS-754807,Trametinib,100,300,44.559653964817,nM,nM,HEK293
2,BMS-754807,Trametinib,300,0,30.1703237218097,nM,nM,HEK293
2,BMS-754807,Trametinib,300,0.3,38.535551455452,nM,nM,HEK293
2,BMS-754807,Trametinib,300,0.9,44.8615706784994,nM,nM,HEK293
2,BMS-754807,Trametinib,300,3,40.5778096298216,nM,nM,HEK293
2,BMS-754807,Trametinib,300,9,41.1562291923982,nM,nM,HEK293
2,BMS-754807,Trametinib,300,30,40.2047340947327,nM,nM,HEK293
2,BMS-754807,Trametinib,300,90,45.309871253361,nM,nM,HEK293
2,BMS-754807,Trametinib,300,300,46.1180321536217,nM,nM,HEK293
2,BMS-754807,Trametinib,1000,0,47.6631951327366,nM,nM,HEK293
2,BMS-754807,Trametinib,1000,0.3,56.5153525157185,nM,nM,HEK293
2,BMS-754807,Trametinib,1000,0.9,54.3134952704798,nM,nM,HEK293
2,BMS-754807,Trametinib,1000,3,60.4829650864326,nM,nM,HEK293
2,BMS-754807,Trametinib,1000,9,56.3171243703715,nM,nM,HEK293
2,BMS-754807,Trametinib,1000,30,59.3464570531099,nM,nM,HEK293
2,BMS-754807,Trametinib,1000,90,57.2371062756998,nM,nM,HEK293
2,BMS-754807,Trametinib,1000,300,57.8145092836848,nM,nM,HEK293
2,BMS-754807,Trametinib,3000,0,64.3052103505589,nM,nM,HEK293
2,BMS-754807,Trametinib,3000,0.3,68.8197292915123,nM,nM,HEK293
2,BMS-754807,Trametinib,3000,0.9,66.4918192769247,nM,nM,HEK293
2,BMS-754807,Trametinib,3000,3,69.2446491107689,nM,nM,HEK293
2,BMS-754807,Trametinib,3000,9,68.7699181165276,nM,nM,HEK293
2,BMS-754807,Trametinib,3000,30,68.8390438287512,nM,nM,HEK293
2,BMS-754807,Trametinib,3000,90,68.2941705676949,nM,nM,HEK293
2,BMS-754807,Trametinib,3000,300,73.2732549569743,nM,nM,HEK293
2,BMS-754807,Trametinib,10000,0,77.5936119709469,nM,nM,HEK293
2,BMS-754807,Trametinib,10000,0.3,78.1821970794387,nM,nM,HEK293
2,BMS-754807,Trametinib,10000,0.9,78.3875411069263,nM,nM,HEK293
2,BMS-754807,Trametinib,10000,3,79.5321815769811,nM,nM,HEK293
2,BMS-754807,Trametinib,10000,9,78.8744707562658,nM,nM,HEK293
2,BMS-754807,Trametinib,10000,30,80.6646233919377,nM,nM,HEK293
2,BMS-754807,Trametinib,10000,90,79.4223936810967,nM,nM,HEK293
2,BMS-754807,Trametinib,10000,300,79.4223936810967,nM,nM,HEK293
3,BGB324,Everolimus,0,0,12.599684464004,nM,nM,HEK293
3,BGB324,Everolimus,0,0.3,25.8611641617537,nM,nM,HEK293
3,BGB324,Everolimus,0,0.9,31.1611724653326,nM,nM,HEK293
3,BGB324,Everolimus,0,3,43.6952586564809,nM,nM,HEK293
3,BGB324,Everolimus,0,9,38.7519720999751,nM,nM,HEK293
3,BGB324,Everolimus,0,30,41.9813999833928,nM,nM,HEK293
3,BGB324,Everolimus,0,90,36.4372664618451,nM,nM,HEK293
3,BGB324,Everolimus,0,300,37.2413850369509,nM,nM,HEK293
3,BGB324,Everolimus,10,0,0,nM,nM,HEK293
3,BGB324,Everolimus,10,0.3,16.1111018849124,nM,nM,HEK293
3,BGB324,Everolimus,10,0.9,36.5727808685543,nM,nM,HEK293
3,BGB324,Everolimus,10,3,36.100473303994,nM,nM,HEK293
3,BGB324,Everolimus,10,9,34.9864651664868,nM,nM,HEK293
3,BGB324,Everolimus,10,30,41.2928672257743,nM,nM,HEK293
3,BGB324,Everolimus,10,90,37.9946857095408,nM,nM,HEK293
3,BGB324,Everolimus,10,300,40.9381383376235,nM,nM,HEK293
3,BGB324,Everolimus,30,0,8.9776633729137,nM,nM,HEK293
3,BGB324,Everolimus,30,0.3,20.6448559329071,nM,nM,HEK293
3,BGB324,Everolimus,30,0.9,36.6365523540646,nM,nM,HEK293
3,BGB324,Everolimus,30,3,38.8197293033297,nM,nM,HEK293
3,BGB324,Everolimus,30,9,43.7440837000747,nM,nM,HEK293
3,BGB324,Everolimus,30,30,43.2149796562318,nM,nM,HEK293
3,BGB324,Everolimus,30,90,41.8080212571618,nM,nM,HEK293
3,BGB324,Everolimus,30,300,33.7668355061031,nM,nM,HEK293
3,BGB324,Everolimus,100,0,8.5452129867973,nM,nM,HEK293
3,BGB324,Everolimus,100,0.3,1.3161172465333,nM,nM,HEK293
3,BGB324,Everolimus,100,0.9,19.6544050485759,nM,nM,HEK293
3,BGB324,Everolimus,100,3,35.2285975255335,nM,nM,HEK293
3,BGB324,Everolimus,100,9,40.2984306235988,nM,nM,HEK293
3,BGB324,Everolimus,100,30,37.2643029145562,nM,nM,HEK293
3,BGB324,Everolimus,100,90,41.3018350909242,nM,nM,HEK293
3,BGB324,Everolimus,100,300,40.2037698247945,nM,nM,HEK293
3,BGB324,Everolimus,300,0,8.90093830440919,nM,nM,HEK293
3,BGB324,Everolimus,300,0.3,18.0700822054305,nM,nM,HEK293
3,BGB324,Everolimus,300,0.9,36.9962633895209,nM,nM,HEK293
3,BGB324,Everolimus,300,3,16.2416341443162,nM,nM,HEK293
3,BGB324,Everolimus,300,9,36.1253840405215,nM,nM,HEK293
3,BGB324,Everolimus,300,30,39.1525367433364,nM,nM,HEK293
3,BGB324,Everolimus,300,90,42.5523540646018,nM,nM,HEK293
3,BGB324,Everolimus,300,300,42.7556256746658,nM,nM,HEK293
3,BGB324,Everolimus,1000,0,13.4038030391099,nM,nM,HEK293
3,BGB324,Everolimus,1000,0.3,26.8187328738686,nM,nM,HEK293
3,BGB324,Everolimus,1000,0.9,26.2627252345761,nM,nM,HEK293
3,BGB324,Everolimus,1000,3,28.5784273021672,nM,nM,HEK293
3,BGB324,Everolimus,1000,9,38.4929004400897,nM,nM,HEK293
3,BGB324,Everolimus,1000,30,36.4751307813668,nM,nM,HEK293
3,BGB324,Everolimus,1000,90,40.8733704226522,nM,nM,HEK293
3,BGB324,Everolimus,1000,300,41.2211243045753,nM,nM,HEK293
3,BGB324,Everolimus,3000,0,24.9813169476044,nM,nM,HEK293
3,BGB324,Everolimus,3000,0.3,30.7725649755044,nM,nM,HEK293
3,BGB324,Everolimus,3000,0.9,42.9011043759861,nM,nM,HEK293
3,BGB324,Everolimus,3000,3,47.2415511085278,nM,nM,HEK293
3,BGB324,Everolimus,3000,9,51.9706053308976,nM,nM,HEK293
3,BGB324,Everolimus,3000,30,54.7606078219713,nM,nM,HEK293
3,BGB324,Everolimus,3000,90,48.9982562484431,nM,nM,HEK293
3,BGB324,Everolimus,3000,300,55.5308477953998,nM,nM,HEK293
3,BGB324,Everolimus,10000,0,58.7881757037283,nM,nM,HEK293
3,BGB324,Everolimus,10000,0.3,89.2679564892469,nM,nM,HEK293
3,BGB324,Everolimus,10000,0.9,77.7601926430291,nM,nM,HEK293
3,BGB324,Everolimus,10000,3,78.4347753881923,nM,nM,HEK293
3,BGB324,Everolimus,10000,9,83.855351656564,nM,nM,HEK293
3,BGB324,Everolimus,10000,30,91.0156937640123,nM,nM,HEK293
3,BGB324,Everolimus,10000,90,89.371585153201,nM,nM,HEK293
3,BGB324,Everolimus,10000,300,89.371585153201,nM,nM,HEK293
4,Cisplatin,Ipatasertib,0,0,0,nM,nM,HEK293
4,Cisplatin,Ipatasertib,0,10,0,nM,nM,HEK293
4,Cisplatin,Ipatasertib,0,30,0.313835772284094,nM,nM,HEK293
4,Cisplatin,Ipatasertib,0,100,4.3457905274969,nM,nM,HEK293
4,Cisplatin,Ipatasertib,0,300,16.124229651004,nM,nM,HEK293
4,Cisplatin,Ipatasertib,0,1000,32.3147846144002,nM,nM,HEK293
4,Cisplatin,Ipatasertib,0,3000,45.3722878799465,nM,nM,HEK293
4,Cisplatin,Ipatasertib,0,10000,54.025166164415,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100,0,0,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100,10,0,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100,30,0,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100,100,9.8525081111956,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100,300,7.1529898670529,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100,1000,27.3548997239306,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100,3000,34.2558534038931,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100,10000,50.5578348921082,nM,nM,HEK293
4,Cisplatin,Ipatasertib,300,0,0,nM,nM,HEK293
4,Cisplatin,Ipatasertib,300,10,10.5931667761685,nM,nM,HEK293
4,Cisplatin,Ipatasertib,300,30,3.8476484165417,nM,nM,HEK293
4,Cisplatin,Ipatasertib,300,100,10.2860415649028,nM,nM,HEK293
4,Cisplatin,Ipatasertib,300,300,19.4061621677297,nM,nM,HEK293
4,Cisplatin,Ipatasertib,300,1000,34.6088601253782,nM,nM,HEK293
4,Cisplatin,Ipatasertib,300,3000,46.9809498096854,nM,nM,HEK293
4,Cisplatin,Ipatasertib,300,10000,57.6273328953262,nM,nM,HEK293
4,Cisplatin,Ipatasertib,1000,0,41.9985923427817,nM,nM,HEK293
4,Cisplatin,Ipatasertib,1000,10,41.9246201120196,nM,nM,HEK293
4,Cisplatin,Ipatasertib,1000,30,41.7317304976271,nM,nM,HEK293
4,Cisplatin,Ipatasertib,1000,100,40.1558410751879,nM,nM,HEK293
4,Cisplatin,Ipatasertib,1000,300,40.6699012611173,nM,nM,HEK293
4,Cisplatin,Ipatasertib,1000,1000,51.3247115629209,nM,nM,HEK293
4,Cisplatin,Ipatasertib,1000,3000,57.8323951552871,nM,nM,HEK293
4,Cisplatin,Ipatasertib,1000,10000,64.5545045811283,nM,nM,HEK293
4,Cisplatin,Ipatasertib,3000,0,53.7161682384465,nM,nM,HEK293
4,Cisplatin,Ipatasertib,3000,10,56.6095124543331,nM,nM,HEK293
4,Cisplatin,Ipatasertib,3000,30,56.0729796919696,nM,nM,HEK293
4,Cisplatin,Ipatasertib,3000,100,54.3884728167658,nM,nM,HEK293
4,Cisplatin,Ipatasertib,3000,300,60.7837935269616,nM,nM,HEK293
4,Cisplatin,Ipatasertib,3000,1000,66.0985578536193,nM,nM,HEK293
4,Cisplatin,Ipatasertib,3000,3000,70.9264163575387,nM,nM,HEK293
4,Cisplatin,Ipatasertib,3000,10000,75.3890954944045,nM,nM,HEK293
4,Cisplatin,Ipatasertib,10000,0,71.6464751607804,nM,nM,HEK293
4,Cisplatin,Ipatasertib,10000,10,72.9948297468246,nM,nM,HEK293
4,Cisplatin,Ipatasertib,10000,30,75.3890954944045,nM,nM,HEK293
4,Cisplatin,Ipatasertib,10000,100,72.8628033602744,nM,nM,HEK293
4,Cisplatin,Ipatasertib,10000,300,75.7168205674013,nM,nM,HEK293
4,Cisplatin,Ipatasertib,10000,1000,79.3002601512841,nM,nM,HEK293
4,Cisplatin,Ipatasertib,10000,3000,81.2778468774823,nM,nM,HEK293
4,Cisplatin,Ipatasertib,10000,10000,82.4361209211884,nM,nM,HEK293
4,Cisplatin,Ipatasertib,30000,0,79.2562513557674,nM,nM,HEK293
4,Cisplatin,Ipatasertib,30000,10,80.5484245007265,nM,nM,HEK293
4,Cisplatin,Ipatasertib,30000,30,82.0503416924035,nM,nM,HEK293
4,Cisplatin,Ipatasertib,30000,100,82.5456747313044,nM,nM,HEK293
4,Cisplatin,Ipatasertib,30000,300,83.1430707215102,nM,nM,HEK293
4,Cisplatin,Ipatasertib,30000,1000,83.5737951031632,nM,nM,HEK293
4,Cisplatin,Ipatasertib,30000,3000,85.8360344641929,nM,nM,HEK293
4,Cisplatin,Ipatasertib,30000,10000,87.3379516558699,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100000,0,87.5645501349135,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100000,10,86.8014188935065,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100000,30,87.7050037376264,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100000,100,89.2902567335798,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100000,300,87.529904912911,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100000,1000,89.0393129633993,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100000,3000,89.0861308309703,nM,nM,HEK293
4,Cisplatin,Ipatasertib,100000,10000,89.0861308309703,nM,nM,HEK293
5,Cisplatin,Everolimus,0,0,8.7850607305772,nM,nM,HEK293
5,Cisplatin,Everolimus,0,0.3,15.2150266627756,nM,nM,HEK293
5,Cisplatin,Everolimus,0,0.9,22.5972680213677,nM,nM,HEK293
5,Cisplatin,Everolimus,0,3,36.0658321641871,nM,nM,HEK293
5,Cisplatin,Everolimus,0,9,31.2847915278387,nM,nM,HEK293
5,Cisplatin,Everolimus,0,30,36.3102214329077,nM,nM,HEK293
5,Cisplatin,Everolimus,0,90,41.9499017605079,nM,nM,HEK293
5,Cisplatin,Everolimus,0,300,38.7325779010301,nM,nM,HEK293
5,Cisplatin,Everolimus,100,0,0.532007035164895,nM,nM,HEK293
5,Cisplatin,Everolimus,100,0.3,9.5463192572814,nM,nM,HEK293
5,Cisplatin,Everolimus,100,0.9,18.4557594560388,nM,nM,HEK293
5,Cisplatin,Everolimus,100,3,28.3184114385414,nM,nM,HEK293
5,Cisplatin,Everolimus,100,9,30.0197727460708,nM,nM,HEK293
5,Cisplatin,Everolimus,100,30,34.070454648312,nM,nM,HEK293
5,Cisplatin,Everolimus,100,90,30.5675417966513,nM,nM,HEK293
5,Cisplatin,Everolimus,100,300,29.6059027967434,nM,nM,HEK293
5,Cisplatin,Everolimus,300,0,10.2682507752259,nM,nM,HEK293
5,Cisplatin,Everolimus,300,0.3,28.2144757725338,nM,nM,HEK293
5,Cisplatin,Everolimus,300,0.9,33.3213687671763,nM,nM,HEK293
5,Cisplatin,Everolimus,300,3,37.6136308660837,nM,nM,HEK293
5,Cisplatin,Everolimus,300,9,42.9976856367464,nM,nM,HEK293
5,Cisplatin,Everolimus,300,30,40.4245756350454,nM,nM,HEK293
5,Cisplatin,Everolimus,300,90,37.9731920890289,nM,nM,HEK293
5,Cisplatin,Everolimus,300,300,45.4565600415743,nM,nM,HEK293
5,Cisplatin,Everolimus,1000,0,39.4872819262743,nM,nM,HEK293
5,Cisplatin,Everolimus,1000,0.3,46.4771895546216,nM,nM,HEK293
5,Cisplatin,Everolimus,1000,0.9,51.9445801295606,nM,nM,HEK293
5,Cisplatin,Everolimus,1000,3,55.935335161311,nM,nM,HEK293
5,Cisplatin,Everolimus,1000,9,57.4447432117993,nM,nM,HEK293
5,Cisplatin,Everolimus,1000,30,56.8239382878082,nM,nM,HEK293
5,Cisplatin,Everolimus,1000,90,59.9382628386297,nM,nM,HEK293
5,Cisplatin,Everolimus,1000,300,57.850185944964,nM,nM,HEK293
5,Cisplatin,Everolimus,3000,0,52.8191378957865,nM,nM,HEK293
5,Cisplatin,Everolimus,3000,0.3,65.6341246073151,nM,nM,HEK293
5,Cisplatin,Everolimus,3000,0.9,71.1511421218794,nM,nM,HEK293
5,Cisplatin,Everolimus,3000,3,71.3786769582744,nM,nM,HEK293
5,Cisplatin,Everolimus,3000,9,74.0894314906341,nM,nM,HEK293
5,Cisplatin,Everolimus,3000,30,72.4039882580788,nM,nM,HEK293
5,Cisplatin,Everolimus,3000,90,72.6961317517217,nM,nM,HEK293
5,Cisplatin,Everolimus,3000,300,72.8337762823804,nM,nM,HEK293
5,Cisplatin,Everolimus,10000,0,75.022043412648,nM,nM,HEK293
5,Cisplatin,Everolimus,10000,0.3,79.0914524619176,nM,nM,HEK293
5,Cisplatin,Everolimus,10000,0.9,80.5315700684009,nM,nM,HEK293
5,Cisplatin,Everolimus,10000,3,79.540903990599,nM,nM,HEK293
5,Cisplatin,Everolimus,10000,9,81.66549882097,nM,nM,HEK293
5,Cisplatin,Everolimus,10000,30,80.8106045591239,nM,nM,HEK293
5,Cisplatin,Everolimus,10000,90,82.0990322746773,nM,nM,HEK293
5,Cisplatin,Everolimus,10000,300,81.6036992357763,nM,nM,HEK293
5,Cisplatin,Everolimus,30000,0,81.8209341413057,nM,nM,HEK293
5,Cisplatin,Everolimus,30000,0.3,84.5953609735619,nM,nM,HEK293
5,Cisplatin,Everolimus,30000,0.9,87.7471398184403,nM,nM,HEK293
5,Cisplatin,Everolimus,30000,3,87.3510606587898,nM,nM,HEK293
5,Cisplatin,Everolimus,30000,9,87.6366496509728,nM,nM,HEK293
5,Cisplatin,Everolimus,30000,30,87.5832772819419,nM,nM,HEK293
5,Cisplatin,Everolimus,30000,90,88.6713245242914,nM,nM,HEK293
5,Cisplatin,Everolimus,30000,300,88.2995906557779,nM,nM,HEK293
5,Cisplatin,Everolimus,100000,0,88.8070963402473,nM,nM,HEK293
5,Cisplatin,Everolimus,100000,0.3,90.4195036993918,nM,nM,HEK293
5,Cisplatin,Everolimus,100000,0.9,90.9597818911609,nM,nM,HEK293
5,Cisplatin,Everolimus,100000,3,90.9036004500758,nM,nM,HEK293
5,Cisplatin,Everolimus,100000,9,91.7875217898159,nM,nM,HEK293
5,Cisplatin,Everolimus,100000,30,91.4935055814701,nM,nM,HEK293
5,Cisplatin,Everolimus,100000,90,91.4157879213023,nM,nM,HEK293
5,Cisplatin,Everolimus,100000,300,91.4157879213023,nM,nM,HEK293
6,NVP-LCL161,Trametinib,0,0,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,0,0.3,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,0,0.9,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,0,3,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,0,9,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,0,30,0.376245059995398,nM,nM,HEK293
6,NVP-LCL161,Trametinib,0,90,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,0,300,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2.5,0,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2.5,0.3,10.4651204377604,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2.5,0.9,4.8375386706246,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2.5,3,16.5959120902702,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2.5,9,1.3601330448311,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2.5,30,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2.5,90,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2.5,300,1.44811430410761,nM,nM,HEK293
6,NVP-LCL161,Trametinib,7.5,0,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,7.5,0.3,0.509289891096401,nM,nM,HEK293
6,NVP-LCL161,Trametinib,7.5,0.9,4.0821873714705,nM,nM,HEK293
6,NVP-LCL161,Trametinib,7.5,3,5.39010389656841,nM,nM,HEK293
6,NVP-LCL161,Trametinib,7.5,9,0.0253929650756959,nM,nM,HEK293
6,NVP-LCL161,Trametinib,7.5,30,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,7.5,90,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,7.5,300,5.360061515352,nM,nM,HEK293
6,NVP-LCL161,Trametinib,25,0,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,25,0.3,0.3944850771624,nM,nM,HEK293
6,NVP-LCL161,Trametinib,25,0.9,7.96838397024371,nM,nM,HEK293
6,NVP-LCL161,Trametinib,25,3,12.5777436025822,nM,nM,HEK293
6,NVP-LCL161,Trametinib,25,9,12.9017721428444,nM,nM,HEK293
6,NVP-LCL161,Trametinib,25,30,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,25,90,4.38368412582039,nM,nM,HEK293
6,NVP-LCL161,Trametinib,25,300,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,75,0,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,75,0.3,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,75,0.9,3.6090198673128,nM,nM,HEK293
6,NVP-LCL161,Trametinib,75,3,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,75,9,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,75,30,0.879454945369403,nM,nM,HEK293
6,NVP-LCL161,Trametinib,75,90,8.05207346077501,nM,nM,HEK293
6,NVP-LCL161,Trametinib,75,300,0,nM,nM,HEK293
